Tiempo,Entrada,Salida
0.0,50,20.53660557184751
0.5,50,20.540949413489738
1.0,50,20.538053519061584
1.5,50,20.522126099706746
2.0,50,20.506198680351908
2.5,50,20.5004068914956
3.0,50,20.50185483870968
3.5,50,20.50475073313783
4.0,50,20.487375366568916
4.5,50,20.47868768328446
5.0,50,20.47868768328446
5.5,50,20.483031524926687
6.0,50,20.475791788856306
6.5,50,20.459864369501467
7.0,50,20.448280791788857
7.5,50,20.433801319648094
8.0,50,20.438145161290322
8.5,50,20.441041055718475
9.0,50,20.422217741935484
9.5,50,20.396154692082114
10.0,50,20.383123167155425
10.5,50,20.38167521994135
11.0,50,20.38601906158358
11.5,50,20.378779325513197
12.0,50,20.362851906158358
12.5,50,20.364299853372437
13.0,50,20.372987536656893
13.5,50,20.357060117302055
14.0,50,20.33534090909091
14.5,50,20.329549120234606
15.0,50,20.326653225806453
15.5,50,20.30059017595308
16.0,50,20.297694281524926
16.5,50,20.297694281524926
17.0,50,20.287558651026394
17.5,50,20.287558651026394
18.0,50,20.283214809384166
18.5,50,20.268735337243402
19.0,50,20.260047653958946
19.5,50,20.267287390029328
20.0,90,20.260047653958946
20.5,90,20.267287390029328
21.0,90,20.51199046920821
21.5,90,21.233068181818183
22.0,90,21.87016495601173
22.5,90,22.453687683284457
23.0,90,22.95467741935484
23.5,90,23.419468475073316
24.0,90,23.85240469208211
24.5,90,24.22452712609971
25.0,90,24.560450879765398
25.5,90,24.855832111436953
26.0,90,25.136733870967745
26.5,90,25.38143695014663
27.0,90,25.574013929618772
27.5,90,25.78396627565982
28.0,90,25.95482404692082
28.5,90,26.108306451612904
29.0,90,26.253101173020532
29.5,90,26.3645931085044
30.0,90,26.470293255131963
30.5,90,26.56440982404692
31.0,90,26.645494868035193
31.5,90,26.714996334310854
32.0,90,26.780153958944283
32.5,90,26.852551319648093
33.0,90,26.911917155425222
33.5,90,26.937980205278592
34.0,90,26.955355571847505
34.5,90,26.97707478005865
35.0,90,26.988658357771264
35.5,90,27.02051319648094
36.0,90,27.02340909090909
36.5,90,27.01616935483871
37.0,90,27.033544721407623
37.5,90,27.03644061583578
38.0,90,27.045128299120236
38.5,90,27.042232404692086
39.0,90,27.030648826979473
39.5,90,27.034992668621705
40.0,90,27.030648826979473
40.5,90,27.024857038123166
41.0,90,27.017617302052784
41.5,90,27.014721407624634
42.0,90,26.99010630498534
42.5,90,26.994450146627564
43.0,90,26.972730938416426
43.5,90,26.961147360703812
44.0,90,26.92784457478006
44.5,90,26.91770894428153
45.0,90,26.885854105571845
45.5,90,26.859791055718475
46.0,90,26.87137463343109
46.5,90,26.86558284457478
47.0,90,26.856895161290325
47.5,90,26.836623900293255
48.0,90,26.801873167155428
48.5,90,26.79608137829912
49.0,90,26.7729142228739
49.5,90,26.758434750733137
50.0,90,26.71934017595308
50.5,90,26.710652492668622
51.0,90,26.701964809384165
51.5,90,26.675901759530795
52.0,90,26.675901759530795
52.5,90,26.675901759530795
53.0,90,26.645494868035193
53.5,90,26.63391129032258
54.0,90,26.639703079178886
54.5,90,26.61508797653959
55.0,90,26.578889296187683
55.5,90,26.534002932551317
56.0,90,26.51952346041056
56.5,90,26.490564516129034
57.0,90,26.49201246334311
57.5,90,26.435542521994137
58.0,90,26.41092741935484
58.5,90,26.397895894428153
59.0,90,26.38052052785924
59.5,90,26.339978005865106
60.0,90,26.324050586510268
